featureId,featurename,project,category,sub_category,data_type,description,status,source,owner
284,SearchFromClicks7dWStatCount,WPO,wpo_other,__core_metrics__,double,,active,WPOFeatureLoadAPI.view,
285,SearchFromClicks7dWStatSum,WPO,wpo_other,__core_metrics__,double,,active,WPOFeatureLoadAPI.view,
286,TotalClicks30dWStatCount,WPO,wpo_other,__core_metrics__,double,,active,WPOFeatureLoadAPI.view,
287,TotalClicks30dWStatSum,WPO,wpo_other,__core_metrics__,double,,active,WPOFeatureLoadAPI.view,
288,SearchFromClicks30dWStatCount,WPO,wpo_other,__core_metrics__,double,,active,WPOFeatureLoadAPI.view,
289,SearchFromClicks30dWStatSum,WPO,wpo_other,__core_metrics__,double,,active,WPOFeatureLoadAPI.view,
290,ClusterAdTemplate,WPO,,,,,,,
291,ClusterSearchHistory,WPO,,,,,,,
292,UserPreferZodiac,WPO,,,,,,,
293,ShoppingScoreFlight0,WPO,,,,,,,
295,UPS_Horoscope,WPO,,,,,,,
296,UPS_Sports,WPO,,,,,,,
297,UPS_Finance,WPO,,,,,,,
298,UPS_Shopping,WPO,,,,,,,
299,UPS_Weather,WPO,,,,,,,
300,UPS_News,WPO,,,,,,,
301,NewsTopicClicks30dWStatCount,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
302,WeatherTopicClicks30dWStatCount,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
303,SportsTopicClicks30dWStatCount,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
304,FinanceTopicClicks30dWStatCount,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
305,LifestyleTopicClicks30dWStatCount,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
306,VideoInteresting,WPO,,,,,,,
307,SageClickCount,WPO,,,,,,,
308,SageVideoClickCount,WPO,,,,,,,
309,SageClickLastTimeUntransformed,WPO,,,,,,,
310,Election,WPO,,,,,,,
311,LotteryType,WPO,,,,,,,
312,OnThisDay,WPO,,,,,,,
313,ShoppingQueryCount,WPO,,,,,,,
314,FinanceQueryCount,WPO,,,,,,,
315,WeatherQueryCount,WPO,,,,,,,
316,SportsQueryCount,WPO,,,,,,,
317,ShoppingScoreFlight1,WPO,,,,,,,
318,FinanceTriggerScore,WPO,,,,,,,
319,SportsTriggerScore,WPO,,,,,,,
320,NewsTriggerScore,WPO,,,,,,,
321,MSNCFV,WPO,,,,,,,
322,MSNViewDays,WPO,,,,,,,
323,OSName,WPO,,,,,,,
324,WeatherCardNavClicks7dWStatCount,WPO,wpo_sdcard,WeatherCard,double,,active,WPOFeatureLoadAPI.view,
325,WeatherCardNavClicks7dWStatStdev,WPO,wpo_sdcard,WeatherCard,double,,active,WPOFeatureLoadAPI.view,
326,WeatherCardNavClicks7dWStatAvg,WPO,wpo_sdcard,WeatherCard,double,,active,WPOFeatureLoadAPI.view,
327,WeatherCardNonNavClicks7dWStatCount,WPO,wpo_sdcard,WeatherCard,double,,active,WPOFeatureLoadAPI.view,
328,SportsCardNavClicks7dWStatCount,WPO,wpo_sdcard,SportsCard,double,,active,WPOFeatureLoadAPI.view,
329,SportsCardNavClicks7dWStatStdev,WPO,wpo_sdcard,SportsCard,double,,active,WPOFeatureLoadAPI.view,
330,SportsCardNavClicks7dWStatAvg,WPO,wpo_sdcard,SportsCard,double,,active,WPOFeatureLoadAPI.view,
331,MoneyCardNavClicks7dWStatCount,WPO,wpo_sdcard,MoneyCard,double,,active,WPOFeatureLoadAPI.view,
332,MoneyCardNavClicks7dWStatStdev,WPO,wpo_sdcard,MoneyCard,double,,active,WPOFeatureLoadAPI.view,
333,MoneyCardNavClicks7dWStatAvg,WPO,wpo_sdcard,MoneyCard,double,,active,WPOFeatureLoadAPI.view,
334,MoneyCardNonNavClicks7dWStatCount,WPO,wpo_sdcard,MoneyCard,double,,active,WPOFeatureLoadAPI.view,
335,MoneyCardNonNavClicks7dWStatStdev,WPO,wpo_sdcard,MoneyCard,double,,active,WPOFeatureLoadAPI.view,
336,MoneyCardNonNavClicks7dWStatAvg,WPO,wpo_sdcard,MoneyCard,double,,active,WPOFeatureLoadAPI.view,
337,ShopCardNavClicks7dWStatCount,WPO,wpo_sdcard,ShopCard,double,,active,WPOFeatureLoadAPI.view,
338,ShopCardNavClicks7dWStatStdev,WPO,wpo_sdcard,ShopCard,double,,active,WPOFeatureLoadAPI.view,
339,ShopCardNavClicks7dWStatAvg,WPO,wpo_sdcard,ShopCard,double,,active,WPOFeatureLoadAPI.view,
340,TrendNavClicks7dWStatCount,WPO,wpo_other,__other__,double,,active,WPOFeatureLoadAPI.view,
341,TrendNavClicks7dWStatStdev,WPO,wpo_other,__other__,double,,active,WPOFeatureLoadAPI.view,
342,TrendNavClicks7dWStatAvg,WPO,wpo_other,__other__,double,,active,WPOFeatureLoadAPI.view,
343,WeatherCardNavClicks30dWStatCount,WPO,wpo_sdcard,WeatherCard,double,,active,WPOFeatureLoadAPI.view,
344,WeatherCardNavClicks30dWStatStdev,WPO,wpo_sdcard,WeatherCard,double,,active,WPOFeatureLoadAPI.view,
345,WeatherCardNavClicks30dWStatAvg,WPO,wpo_sdcard,WeatherCard,double,,active,WPOFeatureLoadAPI.view,
346,WeatherCardNonNavClicks30dWStatCount,WPO,wpo_sdcard,WeatherCard,double,,active,WPOFeatureLoadAPI.view,
347,SportsCardNavClicks30dWStatCount,WPO,wpo_sdcard,SportsCard,double,,active,WPOFeatureLoadAPI.view,
348,SportsCardNavClicks30dWStatStdev,WPO,wpo_sdcard,SportsCard,double,,active,WPOFeatureLoadAPI.view,
349,SportsCardNavClicks30dWStatAvg,WPO,wpo_sdcard,SportsCard,double,,active,WPOFeatureLoadAPI.view,
350,MoneyCardNavClicks30dWStatCount,WPO,wpo_sdcard,MoneyCard,double,,active,WPOFeatureLoadAPI.view,
351,MoneyCardNavClicks30dWStatStdev,WPO,wpo_sdcard,MoneyCard,double,,active,WPOFeatureLoadAPI.view,
352,MoneyCardNavClicks30dWStatAvg,WPO,wpo_sdcard,MoneyCard,double,,active,WPOFeatureLoadAPI.view,
353,MoneyCardNonNavClicks30dWStatCount,WPO,wpo_sdcard,MoneyCard,double,,active,WPOFeatureLoadAPI.view,
354,MoneyCardNonNavClicks30dWStatStdev,WPO,wpo_sdcard,MoneyCard,double,,active,WPOFeatureLoadAPI.view,
355,MoneyCardNonNavClicks30dWStatAvg,WPO,wpo_sdcard,MoneyCard,double,,active,WPOFeatureLoadAPI.view,
356,ShopCardNavClicks30dWStatCount,WPO,wpo_sdcard,ShopCard,double,,active,WPOFeatureLoadAPI.view,
357,ShopCardNavClicks30dWStatStdev,WPO,wpo_sdcard,ShopCard,double,,active,WPOFeatureLoadAPI.view,
358,ShopCardNavClicks30dWStatAvg,WPO,wpo_sdcard,ShopCard,double,,active,WPOFeatureLoadAPI.view,
359,TrendNavClicks30dWStatCount,WPO,wpo_other,__other__,double,,active,WPOFeatureLoadAPI.view,
360,TrendNavClicks30dWStatStdev,WPO,wpo_other,__other__,double,,active,WPOFeatureLoadAPI.view,
361,TrendNavClicks30dWStatAvg,WPO,wpo_other,__other__,double,,active,WPOFeatureLoadAPI.view,
362,ShopCrslNavClicks7dWStatCount,WPO,wpo_carousel,ShopCrsl,double,,active,WPOFeatureLoadAPI.view,
363,ShopCrslNavClicks7dWStatStdev,WPO,wpo_carousel,ShopCrsl,double,,active,WPOFeatureLoadAPI.view,
364,ShopCrslNavClicks7dWStatSum,WPO,wpo_carousel,ShopCrsl,double,,active,WPOFeatureLoadAPI.view,
365,ShopCrslNonNavClicks7dWStatCount,WPO,wpo_carousel,ShopCrsl,double,,active,WPOFeatureLoadAPI.view,
366,ShopCrslNonNavClicks7dWStatStdev,WPO,wpo_carousel,ShopCrsl,double,,active,WPOFeatureLoadAPI.view,
367,ShopCrslNonNavClicks7dWStatSum,WPO,wpo_carousel,ShopCrsl,double,,active,WPOFeatureLoadAPI.view,
368,ShopCrslNavClicks30dWStatCount,WPO,wpo_carousel,ShopCrsl,double,,active,WPOFeatureLoadAPI.view,
369,ShopCrslNavClicks30dWStatStdev,WPO,wpo_carousel,ShopCrsl,double,,active,WPOFeatureLoadAPI.view,
370,ShopCrslNavClicks30dWStatSum,WPO,wpo_carousel,ShopCrsl,double,,active,WPOFeatureLoadAPI.view,
371,ShopCrslNonNavClicks30dWStatCount,WPO,wpo_carousel,ShopCrsl,double,,active,WPOFeatureLoadAPI.view,
372,ShopCrslNonNavClicks30dWStatStdev,WPO,wpo_carousel,ShopCrsl,double,,active,WPOFeatureLoadAPI.view,
373,ShopCrslNonNavClicks30dWStatSum,WPO,wpo_carousel,ShopCrsl,double,,active,WPOFeatureLoadAPI.view,
374,FinanceTopicClicks7dWStatCount,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
375,FinanceTopicClicks7dWStatSum,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
376,FinanceTopicClicks30dWStatSum,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
377,SportsTopicClicks7dWStatSum,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
378,SportsTopicClicks7dWStatCount,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
379,SportsTopicClicks30dWStatSum,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
380,WeatherTopicClicks7dWStatSum,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
381,WeatherTopicClicks7dWStatCount,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
382,WeatherTopicClicks30dWStatSum,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
383,NewsTopicClicks7dWStatSum,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
384,NewsTopicClicks7dWStatCount,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
385,NewsTopicClicks30dWStatSum,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
386,EntertainmentTopicClicks30dWStatCount,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
387,EntertainmentTopicClicks30dWStatSum,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
388,LifestyleTopicClicks7dWStatCount,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
389,LifestyleTopicClicks30dWStatSum,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
390,VideoTopicClicks30dWStatCount,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
391,TravelTopicClicks30dWStatCount,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
392,UserPreferZodiacINT,WPO,,,,,,,
393,PreviousLayoutModeForRevert,WPO,wpo_other,_layout_metrics_,double,,active,WPOFeatureLoadAPI.view,
394,TotalCFV30dSum,WPO,,,,,,,
395,Ads30D65HCluster,WPO,ad,_ad_feedback_,double,,active,WPOFeatureLoadAPI.view,
396,Ads30D60HCluster,WPO,ad,_ad_feedback_,double,,active,WPOFeatureLoadAPI.view,
397,LocalDayOfWeek30dWDistrCount,WPO,,,,,,,
398,LocalDayOfWeek30dWDistrEntropy,WPO,,,,,,,
399,LocalDayOfWeek30dWDistrStdev,WPO,,,,,,,
400,LocalDayOfWeek30dWDistrVect0,WPO,,,,,,,
401,LocalDayOfWeek30dWDistrVect1,WPO,,,,,,,
402,LocalDayOfWeek30dWDistrVect2,WPO,,,,,,,
403,LocalDayOfWeek30dWDistrVect3,WPO,,,,,,,
404,LocalDayOfWeek30dWDistrVect4,WPO,,,,,,,
405,LocalDayOfWeek30dWDistrVect5,WPO,,,,,,,
406,LocalDayOfWeek30dWDistrVect6,WPO,,,,,,,
407,LocalDayOfWeek7dWDistrCount,WPO,,,,,,,
408,LocalDayOfWeek7dWDistrEntropy,WPO,,,,,,,
409,LocalDayOfWeek7dWDistrStdev,WPO,,,,,,,
410,LocalDayOfWeek7dWDistrVect0,WPO,,,,,,,
411,LocalDayOfWeek7dWDistrVect1,WPO,,,,,,,
412,LocalDayOfWeek7dWDistrVect2,WPO,,,,,,,
413,LocalDayOfWeek7dWDistrVect3,WPO,,,,,,,
414,LocalDayOfWeek7dWDistrVect4,WPO,,,,,,,
415,LocalDayOfWeek7dWDistrVect5,WPO,,,,,,,
416,LocalDayOfWeek7dWDistrVect6,WPO,,,,,,,
417,LocalHourOfDay30dWDistrCount,WPO,,,,,,,
418,LocalHourOfDay30dWDistrEntropy,WPO,,,,,,,
419,LocalHourOfDay30dWDistrStdev,WPO,,,,,,,
420,LocalHourOfDay30dWDistrVect0,WPO,,,,,,,
421,LocalHourOfDay30dWDistrVect1,WPO,,,,,,,
422,LocalHourOfDay30dWDistrVect10,WPO,,,,,,,
423,LocalHourOfDay30dWDistrVect11,WPO,,,,,,,
424,LocalHourOfDay30dWDistrVect12,WPO,,,,,,,
425,LocalHourOfDay30dWDistrVect13,WPO,,,,,,,
426,LocalHourOfDay30dWDistrVect14,WPO,,,,,,,
427,LocalHourOfDay30dWDistrVect15,WPO,,,,,,,
428,LocalHourOfDay30dWDistrVect16,WPO,,,,,,,
429,LocalHourOfDay30dWDistrVect17,WPO,,,,,,,
430,LocalHourOfDay30dWDistrVect18,WPO,,,,,,,
431,LocalHourOfDay30dWDistrVect19,WPO,,,,,,,
432,LocalHourOfDay30dWDistrVect2,WPO,,,,,,,
433,LocalHourOfDay30dWDistrVect20,WPO,,,,,,,
434,LocalHourOfDay30dWDistrVect21,WPO,,,,,,,
435,LocalHourOfDay30dWDistrVect22,WPO,,,,,,,
436,LocalHourOfDay30dWDistrVect23,WPO,,,,,,,
437,LocalHourOfDay30dWDistrVect3,WPO,,,,,,,
438,LocalHourOfDay30dWDistrVect4,WPO,,,,,,,
439,LocalHourOfDay30dWDistrVect5,WPO,,,,,,,
440,LocalHourOfDay30dWDistrVect6,WPO,,,,,,,
441,LocalHourOfDay30dWDistrVect7,WPO,,,,,,,
442,LocalHourOfDay30dWDistrVect8,WPO,,,,,,,
443,LocalHourOfDay30dWDistrVect9,WPO,,,,,,,
444,LocalHourOfDay7dWDistrCount,WPO,,,,,,,
445,LocalHourOfDay7dWDistrEntropy,WPO,,,,,,,
446,LocalHourOfDay7dWDistrStdev,WPO,,,,,,,
447,LocalHourOfDay7dWDistrVect0,WPO,,,,,,,
448,LocalHourOfDay7dWDistrVect1,WPO,,,,,,,
449,LocalHourOfDay7dWDistrVect10,WPO,,,,,,,
450,LocalHourOfDay7dWDistrVect11,WPO,,,,,,,
451,LocalHourOfDay7dWDistrVect12,WPO,,,,,,,
452,LocalHourOfDay7dWDistrVect13,WPO,,,,,,,
453,LocalHourOfDay7dWDistrVect14,WPO,,,,,,,
454,LocalHourOfDay7dWDistrVect15,WPO,,,,,,,
455,LocalHourOfDay7dWDistrVect16,WPO,,,,,,,
456,LocalHourOfDay7dWDistrVect17,WPO,,,,,,,
457,LocalHourOfDay7dWDistrVect18,WPO,,,,,,,
458,LocalHourOfDay7dWDistrVect19,WPO,,,,,,,
459,LocalHourOfDay7dWDistrVect2,WPO,,,,,,,
460,LocalHourOfDay7dWDistrVect20,WPO,,,,,,,
461,LocalHourOfDay7dWDistrVect21,WPO,,,,,,,
462,LocalHourOfDay7dWDistrVect22,WPO,,,,,,,
463,LocalHourOfDay7dWDistrVect23,WPO,,,,,,,
464,LocalHourOfDay7dWDistrVect3,WPO,,,,,,,
465,LocalHourOfDay7dWDistrVect4,WPO,,,,,,,
466,LocalHourOfDay7dWDistrVect5,WPO,,,,,,,
467,LocalHourOfDay7dWDistrVect6,WPO,,,,,,,
468,LocalHourOfDay7dWDistrVect7,WPO,,,,,,,
469,LocalHourOfDay7dWDistrVect8,WPO,,,,,,,
470,LocalHourOfDay7dWDistrVect9,WPO,,,,,,,
471,NewsTopicClicks30dWStatAvg,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
472,NewsTopicClicks30dWStatMax,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
473,NewsTopicClicks30dWStatMin,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
474,NewsTopicClicks30dWStatStdev,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
475,NewsTopicClicks7dWStatAvg,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
476,NewsTopicClicks7dWStatMax,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
477,NewsTopicClicks7dWStatMin,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
478,NewsTopicClicks7dWStatStdev,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
479,OtherVideoActions30dWStatAvg,WPO,,,,,,,
480,OtherVideoActions30dWStatCount,WPO,,,,,,,
481,OtherVideoActions30dWStatMax,WPO,,,,,,,
482,OtherVideoActions30dWStatMin,WPO,,,,,,,
483,OtherVideoActions30dWStatStdev,WPO,,,,,,,
484,OtherVideoActions30dWStatSum,WPO,,,,,,,
485,OtherVideoActions7dWStatAvg,WPO,,,,,,,
486,OtherVideoActions7dWStatCount,WPO,,,,,,,
487,OtherVideoActions7dWStatMax,WPO,,,,,,,
488,OtherVideoActions7dWStatMin,WPO,,,,,,,
489,OtherVideoActions7dWStatStdev,WPO,,,,,,,
490,OtherVideoActions7dWStatSum,WPO,,,,,,,
491,VideoCrslNavClicks30dWStatAvg,WPO,wpo_carousel,VideoCrsl,double,,active,WPOFeatureLoadAPI.view,
492,VideoCrslNavClicks30dWStatCount,WPO,wpo_carousel,VideoCrsl,double,,active,WPOFeatureLoadAPI.view,
493,VideoCrslNavClicks30dWStatMax,WPO,wpo_carousel,VideoCrsl,double,,active,WPOFeatureLoadAPI.view,
494,VideoCrslNavClicks30dWStatMin,WPO,wpo_carousel,VideoCrsl,double,,active,WPOFeatureLoadAPI.view,
495,VideoCrslNavClicks30dWStatStdev,WPO,wpo_carousel,VideoCrsl,double,,active,WPOFeatureLoadAPI.view,
496,VideoCrslNavClicks30dWStatSum,WPO,wpo_carousel,VideoCrsl,double,,active,WPOFeatureLoadAPI.view,
497,VideoCrslNavClicks7dWStatAvg,WPO,wpo_carousel,VideoCrsl,double,,active,WPOFeatureLoadAPI.view,
498,VideoCrslNavClicks7dWStatCount,WPO,wpo_carousel,VideoCrsl,double,,active,WPOFeatureLoadAPI.view,
499,VideoCrslNavClicks7dWStatMax,WPO,wpo_carousel,VideoCrsl,double,,active,WPOFeatureLoadAPI.view,
500,VideoCrslNavClicks7dWStatMin,WPO,wpo_carousel,VideoCrsl,double,,active,WPOFeatureLoadAPI.view,
501,VideoCrslNavClicks7dWStatStdev,WPO,wpo_carousel,VideoCrsl,double,,active,WPOFeatureLoadAPI.view,
502,VideoCrslNavClicks7dWStatSum,WPO,wpo_carousel,VideoCrsl,double,,active,WPOFeatureLoadAPI.view,
503,VideoPlayerLoads30dWStatAvg,WPO,,,,,,,
504,VideoPlayerLoads30dWStatCount,WPO,,,,,,,
505,VideoPlayerLoads30dWStatMax,WPO,,,,,,,
506,VideoPlayerLoads30dWStatMin,WPO,,,,,,,
507,VideoPlayerLoads30dWStatStdev,WPO,,,,,,,
508,VideoPlayerLoads30dWStatSum,WPO,,,,,,,
509,VideoPlayerLoads7dWStatAvg,WPO,,,,,,,
510,VideoPlayerLoads7dWStatCount,WPO,,,,,,,
511,VideoPlayerLoads7dWStatMax,WPO,,,,,,,
512,VideoPlayerLoads7dWStatMin,WPO,,,,,,,
513,VideoPlayerLoads7dWStatStdev,WPO,,,,,,,
514,VideoPlayerLoads7dWStatSum,WPO,,,,,,,
515,VideoTopicClicks30dWStatAvg,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
516,VideoTopicClicks30dWStatMax,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
517,VideoTopicClicks30dWStatMin,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
518,VideoTopicClicks30dWStatStdev,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
519,VideoTopicClicks30dWStatSum,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
520,VideoTopicClicks7dWStatAvg,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
521,VideoTopicClicks7dWStatCount,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
522,VideoTopicClicks7dWStatStdev,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
523,VideoTopicClicks7dWStatSum,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
524,VideoTopicClicks7dWStatMin,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
525,VideoTopicClicks7dWStatMax,WPO,wpo_news_topic,NewsTopic,double,,active,WPOFeatureLoadAPI.view,
526,VideoCardNavClicks30dWStatAvg,WPO,wpo_sdcard_with_no_default_batch_metric_agg,VideoCard,double,,active,WPOFeatureLoadAPI.view,
527,VideoCardNavClicks30dWStatCount,WPO,wpo_sdcard_with_no_default_batch_metric_agg,VideoCard,double,,active,WPOFeatureLoadAPI.view,
528,VideoCardNavClicks30dWStatStdev,WPO,wpo_sdcard_with_no_default_batch_metric_agg,VideoCard,double,,active,WPOFeatureLoadAPI.view,
529,VideoCardNavClicks7dWStatAvg,WPO,wpo_sdcard_with_no_default_batch_metric_agg,VideoCard,double,,active,WPOFeatureLoadAPI.view,
530,VideoCardNavClicks7dWStatCount,WPO,wpo_sdcard_with_no_default_batch_metric_agg,VideoCard,double,,active,WPOFeatureLoadAPI.view,
531,VideoCardNavClicks7dWStatStdev,WPO,wpo_sdcard_with_no_default_batch_metric_agg,VideoCard,double,,active,WPOFeatureLoadAPI.view,
532,size1columnCount30dWStatSum,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
533,size2columnCount30dWStatSum,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
534,size3columnCount30dWStatSum,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
535,size4columnCount30dWStatSum,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
536,size5columnCount30dWStatSum,WPO,wpo_other,__layout_metrics__,double,,active,WPOFeatureLoadAPI.view,
537,AutoScore,WPO,,,,,,,
538,isMarketConsistent,WPO,,,,,,,
539,NeedMarketRevert,WPO,,,,,,,
540,RecipeQueryCount,WPO,,,,,,,
541,AutosQueryCount,WPO,,,,,,,
542,HealthQueryCount,WPO,,,,,,,
543,QnAQueryCount,WPO,,,,,,,
544,MapQueryCount,WPO,,,,,,,
545,TravelQueryCount,WPO,,,,,,,
546,GamesQueryCount,WPO,,,,,,,
559,TravelScore,WPO,,,,,,,
560,HorAnswerCardNavClicks30dWStatCount,WPO,wpo_other,__other__,double,,active,WPOFeatureLoadAPI.view,
561,HorAnswerCardNavClicks30dWStatStdev,WPO,wpo_other,__other__,double,,active,WPOFeatureLoadAPI.view,
562,HorAnswerCardNavClicks7dWStatCount,WPO,wpo_other,__other__,double,,active,WPOFeatureLoadAPI.view,
563,HorAnswerCardNavClicks7dWStatStdev,WPO,wpo_other,__other__,double,,active,WPOFeatureLoadAPI.view,
564,OTDCardNavClicks30dWStatCount,WPO,wpo_sdcard_with_no_default_batch_metric_agg,OTDCard,double,,active,WPOFeatureLoadAPI.view,
565,OTDCardNavClicks30dWStatStdev,WPO,wpo_sdcard_with_no_default_batch_metric_agg,OTDCard,double,,active,WPOFeatureLoadAPI.view,
566,OTDCardNonNavClicks30dWStatCount,WPO,wpo_sdcard_with_no_default_batch_metric_agg,OTDCard,double,,active,WPOFeatureLoadAPI.view,
567,OTDCardNonNavClicks30dWStatStdev,WPO,wpo_sdcard_with_no_default_batch_metric_agg,OTDCard,double,,active,WPOFeatureLoadAPI.view,
568,OTDCardNavClicks7dWStatCount,WPO,wpo_sdcard_with_no_default_batch_metric_agg,OTDCard,double,,active,WPOFeatureLoadAPI.view,
569,OTDCardNavClicks7dWStatStdev,WPO,wpo_sdcard_with_no_default_batch_metric_agg,OTDCard,double,,active,WPOFeatureLoadAPI.view,
570,OTDCardNonNavClicks7dWStatCount,WPO,wpo_sdcard_with_no_default_batch_metric_agg,OTDCard,double,,active,WPOFeatureLoadAPI.view,
571,OTDCardNonNavClicks7dWStatStdev,WPO,wpo_sdcard_with_no_default_batch_metric_agg,OTDCard,double,,active,WPOFeatureLoadAPI.view,
572,BrowserWidth30dWStatAvg,WPO,wpo_feature_agg_only,_agg_only_,double,,active,WPOFeatureLoadAPI.view,
578,GroceryShoppingIntention,WPO,,,,,,,
579,IPRightArrowClicks7dWStatSum,WPO,wpo_other,__Infopane__,double,,active,WPOFeatureLoadAPI.view,
580,IPLeftArrowClicks7dWStatSum,WPO,wpo_other,__Infopane__,double,,active,WPOFeatureLoadAPI.view,
581,IPArrowClicks7dWStatRatio,WPO,wpo_other,__Infopane__,double,,active,WPOFeatureLoadAPI.view,
582,ShopCrslUser7DaysCTR,WPO,wpo_carousel,ShopCrsl,double,,active,WPOFeatureLoadAPI.view,
583,RcmdCrslUser7DaysCTR,WPO,,,,,,,
584,VideoCrslUser7DaysCTR,WPO,wpo_carousel,VideoCrsl,double,,active,WPOFeatureLoadAPI.view,
585,SelectCrslUser7DaysCTR,WPO,wpo_carousel,SelectCrsl,double,,active,WPOFeatureLoadAPI.view,
586,ComicsCrslUser7DaysCTR,WPO,wpo_carousel,ComicsCrsl,double,,active,WPOFeatureLoadAPI.view,
587,EditorCrslUser7DaysCTR,WPO,,,,,,,
588,GamesCrslUser7DaysCTR,WPO,,,,,,,
589,ShopCrslUser7DaysViewCount,WPO,wpo_carousel,ShopCrsl,double,,active,WPOFeatureLoadAPI.view,
590,RcmdSearchCrslUser7DaysViewCount,WPO,,,,,,,
591,VideoCrslUser7DaysViewCount,WPO,wpo_carousel,VideoCrsl,double,,active,WPOFeatureLoadAPI.view,
592,SelectCrslUser7DaysViewCount,WPO,wpo_carousel,SelectCrsl,double,,active,WPOFeatureLoadAPI.view,
593,ComicsCrslUser7DaysViewCount,WPO,wpo_carousel,ComicsCrsl,double,,active,WPOFeatureLoadAPI.view,
594,EditorCrslUser7DaysViewCount,WPO,,,,,,,
595,GamesCrslUser7DaysViewCount,WPO,,,,,,,
596,IsCrslBanditValid,WPO,,,,,,,
597,CrslBanditKnobIndex,WPO,,,,,,,
598,TravelFlightScore,WPO,,,,,,,
599,TravelHotelScore,WPO,,,,,,,
600,TravelCarScore,WPO,,,,,,,
601,TravelPackageScore,WPO,,,,,,,
602,LocalNewsCrslUser7DaysCTR,WPO,wpo_carousel,LocalNewsCrsl,double,,active,WPOFeatureLoadAPI.view,
603,LocalNewsCrslUser7DaysViewCount,WPO,wpo_carousel,LocalNewsCrsl,double,,active,WPOFeatureLoadAPI.view,
604,LessonInterest,WPO,,,,,,,
605,CrslBanditPositionIndex,WPO,,,,,,,
606,IsCrslBanditValidF2,WPO,,,,,,,
607,CrslBanditKnobIndexF2,WPO,,,,,,,
608,CrslBanditPositionIndexF2,WPO,,,,,,,
609,IsCrslBanditValidF3,WPO,,,,,,,
